17.382599123906,0.766199621257399,9.45358990238445,0.609103409328245,28.687109995368,0,0,0,0
16.3315083666881,0.817313778167166,26.5428642119303,0.557790710849514,27.7638359658941,0,0,0,0
11.4257930832299,0.732885824578503,18.8234772277943,0.713922870490042,38.7008753941087,0,0,0,0
13.8415484364535,0.530128506596728,5.79480808216579,0.662550308709724,41.3638424691369,0,0,0,0
16.0974337166632,0.860290311528944,23.9578630953973,0.593687509829287,3.86325722996284,0,0,0,0
22.5183776469576,0.571536792802601,34.7659241204987,0.765232786174621,24.1677795853009,0,0,0,0
22.668431873549,0.511079041486734,25.1687593206786,0.893077774174009,20.6814144268003,0,0,0,0
19.474155289685,0.768645562624106,11.8111864256265,0.745650299123206,23.0895274816221,0,0,0,0
16.9118082866307,0.945812244246207,30.1777938449067,0.570272071469957,27.7917047532622,0,0,0,0
18.0863540925346,0.754469554185876,17.952154478551,0.59462985362943,23.1318851284032,0,0,0,0
